# CSV file produced by Simufact
# Date of creation: 17.10.2021 13:29:32
#
# 1 (TIME - s);1 (X displacement - mm);# 10 (TIME - s);10 (X displacement - mm);# 2 (TIME - s);2 (X displacement - mm);# 3 (TIME - s);3 (X displacement - mm);# 4 (TIME - s);4 (X displacement - mm);# 5 (TIME - s);5 (X displacement - mm);# 6 (TIME - s);6 (X displacement - mm);# 7 (TIME - s);7 (X displacement - mm);# 8 (TIME - s);8 (X displacement - mm);# 9 (TIME - s);9 (X displacement - mm)
41113.3664;-0.000637876931;41113.3664;-0.0003487852;41113.3664;0.000467736899;41113.3664;0.00168198256;41113.3664;0.000865308039;41113.3664;-0.000721777271;41113.3664;-0.00305651416;41113.3664;-0.00381812052;41113.3664;-0.00262083439;41113.3664;-0.00269795151
41510.1038;-0.000661154119;41510.1038;-0.000368236143;41510.1038;0.000458154416;41510.1038;0.00168169288;41510.1038;0.000854940913;41510.1038;-0.000745681602;41510.1038;-0.003095915;41510.1038;-0.00386474585;41510.1038;-0.00266324398;41510.1038;-0.00273651767
41510.104;-0.000621642328;41510.104;-0.000325936127;41510.104;0.000506812718;41510.104;0.00173790035;41510.104;0.000905680034;41510.104;-0.000707247102;41510.104;-0.00307088817;41510.104;-0.00384262874;41510.104;-0.00263632476;41510.104;-0.00270825529
41510.2798;-0.000621836258;41510.2798;-0.000326068579;41510.2798;0.000506822966;41510.2798;0.00173825401;41510.2798;0.000905978205;41510.2798;-0.000707600021;41510.2798;-0.00307189707;41510.2798;-0.00384353322;41510.2798;-0.00263682391;41510.2798;-0.00270890256
41521.704;-0.000637053367;41521.704;-0.000342389746;41521.704;0.000487938033;41521.704;0.00171590319;41521.704;0.000885652703;41521.704;-0.000722020206;41521.704;-0.0030799475;41521.704;-0.00385090762;41521.704;-0.00264692304;41521.704;-0.00271906275
41913.1593;-0.000635230299;41913.1593;-0.000337381562;41913.1593;0.000501358495;41913.1593;0.00173695518;41913.1593;0.000898112517;41913.1593;-0.00072043334;41913.1593;-0.00309102474;41913.1593;-0.00386846905;41913.1593;-0.00266128578;41913.1593;-0.00272996631
41913.1596;-0.000622500861;41913.1596;-0.000322128045;41913.1596;0.000522356372;41913.1596;0.00176457842;41913.1596;0.000920680553;41913.1596;-0.000708557028;41913.1596;-0.00309077997;41913.1596;-0.00387103495;41913.1596;-0.00265988389;41913.1596;-0.00272713751
41913.3353;-0.000612263556;41913.3353;-0.000311797845;41913.3353;0.000532937571;41913.3353;0.00177559132;41913.3353;0.000931539828;41913.3353;-0.000698504561;41913.3353;-0.00308156793;41913.3353;-0.00386177404;41913.3353;-0.00265015975;41913.3353;-0.00271752862
41924.7596;-0.000608152347;41924.7596;-0.000308178019;41924.7596;0.000535530284;41924.7596;0.00177689249;41924.7596;0.000933805875;41924.7596;-0.000693906892;41924.7596;-0.00307462924;41924.7596;-0.00385467288;41924.7596;-0.00264395578;41924.7596;-0.00271150116
42312.7221;-0.000648978379;42312.7221;-0.000346221503;42312.7221;0.000504676718;42312.7221;0.00175241617;42312.7221;0.000901764334;42312.7221;-0.000734968502;42312.7221;-0.00312611976;42312.7221;-0.00391179701;42312.7221;-0.00269867482;42312.7221;-0.00276302164
42312.7223;-0.000622750086;42312.7223;-0.000317594511;42312.7223;0.000538824157;42312.7223;0.00179269925;42312.7223;0.000937076481;42312.7223;-0.000709475728;42312.7223;-0.0031113245;42312.7223;-0.0038998907;42312.7223;-0.00268328832;42312.7223;-0.00274607676
42312.8981;-0.000618569005;42312.8981;-0.000313303194;42312.8981;0.000543382368;42312.8981;0.00179769053;42312.8981;0.000941911201;42312.8981;-0.000705396667;42312.8981;-0.00310806881;42312.8981;-0.00389665175;42312.8981;-0.00267964166;42312.8981;-0.0027425023
42324.3223;-0.000643597867;42324.3223;-0.000338462182;42324.3223;0.000518105217;42324.3223;0.00177240242;42324.3223;0.000916714567;42324.3223;-0.000730748513;42324.3223;-0.00313346279;42324.3223;-0.00392178531;42324.3223;-0.00270447816;42324.3223;-0.00276760733
42709.895;-0.000634734261;42709.895;-0.000327194555;42709.895;0.000535605055;42709.895;0.00179532603;42709.895;0.000933178349;42709.895;-0.000721675514;42709.895;-0.00313322321;42709.895;-0.00392675998;42709.895;-0.00270759271;42709.895;-0.00276783779
42709.8952;-0.000622188315;42709.8952;-0.000312368536;42709.8952;0.000555588068;42709.8952;0.0018209592;42709.8952;0.00095412316;42709.8952;-0.000709637666;42709.8952;-0.00313093781;42709.8952;-0.00392734083;42709.8952;-0.00270516486;42709.8952;-0.00276379935
42710.071;-0.000617644652;42710.071;-0.000307621843;42710.071;0.000560906743;42710.071;0.00182697779;42710.071;0.000959676733;42710.071;-0.000705258935;42710.071;-0.00312783325;42710.071;-0.00392443242;42710.071;-0.00270170667;42710.071;-0.00276032185
42721.4952;-0.000626321421;42721.4952;-0.000316127001;42721.4952;0.000552780524;42721.4952;0.00181970571;42721.4952;0.000952208329;42721.4952;-0.000714253044;42721.4952;-0.00313848019;42721.4952;-0.00393497548;42721.4952;-0.00271126461;42721.4952;-0.00277018816
43105.4195;-0.000634707573;43105.4195;-0.000322370758;43105.4195;0.000552242856;43105.4195;0.0018240177;43105.4195;0.000950527947;43105.4195;-0.000722582052;43105.4195;-0.00315468578;43105.4195;-0.0039559234;43105.4195;-0.00273058533;43105.4195;-0.00278684482
43105.4198;-0.000622065643;43105.4198;-0.000307537553;43105.4198;0.000572074922;43105.4198;0.00184921427;43105.4198;0.000971143556;43105.4198;-0.000710369477;43105.4198;-0.00315169361;43105.4198;-0.0039558051;43105.4198;-0.00272771683;43105.4198;-0.00278232836
43105.5955;-0.000617232509;43105.5955;-0.000302635018;43105.5955;0.000577182852;43105.5955;0.001854615;43105.5955;0.000976421849;43105.5955;-0.00070559878;43105.5955;-0.00314747336;43105.5955;-0.00395162062;43105.5955;-0.00272326861;43105.5955;-0.00277791791
43117.0198;-0.000626244942;43117.0198;-0.000311281705;43117.0198;0.000569367409;43117.0198;0.00184826625;43117.0198;0.000969509669;43117.0198;-0.000715080485;43117.0198;-0.0031597322;43117.0198;-0.0039638998;43117.0198;-0.00273407674;43117.0198;-0.00278902288
43499.8962;-0.00063335397;43499.8962;-0.000316475334;43499.8962;0.000569252921;43499.8962;0.00185241588;43499.8962;0.000968297534;43499.8962;-0.000722067528;43499.8962;-0.0031736028;43499.8962;-0.00398207477;43499.8962;-0.00275091617;43499.8962;-0.00280342004
43499.8965;-0.000607792062;43499.8965;-0.000288721223;43499.8965;0.000602048127;43499.8965;0.00189054129;43499.8965;0.00100177351;43499.8965;-0.000696906243;43499.8965;-0.00315759705;43499.8965;-0.00396903056;43499.8965;-0.0027351929;43499.8965;-0.00278598545
43500.0722;-0.000615801711;43500.0722;-0.000296706669;43500.0722;0.000594103239;43500.0722;0.00188271676;43500.0722;0.000993972378;43500.0722;-0.000704899898;43500.0722;-0.00316580919;43500.0722;-0.00397722445;43500.0722;-0.00274327218;43500.0722;-0.00279411278
43511.4965;-0.000636386189;43511.4965;-0.000316667545;43511.4965;0.000575550709;43511.4965;0.00186635675;43511.4965;0.000976717042;43511.4965;-0.000725620801;43511.4965;-0.00319054659;43511.4965;-0.0040025026;43511.4965;-0.00276670877;43511.4965;-0.00281772156
43893.276;-0.000632580186;43893.276;-0.000311142892;43893.276;0.000585683724;43893.276;0.0018802838;43893.276;0.000985570402;43893.276;-0.000722138716;43893.276;-0.00319321314;43893.276;-0.00400885038;43893.276;-0.0027718039;43893.276;-0.00282059592
43893.2763;-0.000606264055;43893.2763;-0.00028264576;43893.2763;0.000619124809;43893.2763;0.00191893249;43893.2763;0.00101963266;43893.2763;-0.000696169646;43893.2763;-0.00317618586;43893.2763;-0.00399478463;43893.2763;-0.00275517041;43893.2763;-0.00280222561
43893.452;-0.00061440741;43893.452;-0.000290777516;43893.452;0.000610994856;43893.452;0.00191086525;43893.452;0.00101161289;43893.452;-0.000704277091;43893.452;-0.00318440098;43893.452;-0.00400298083;43893.452;-0.00276330863;43893.452;-0.00281040124
43904.8763;-0.000610049411;43904.8763;-0.00028585154;43904.8763;0.000617295981;43904.8763;0.00191922728;43904.8763;0.0010189227;43904.8763;-0.000700531734;43904.8763;-0.00318452473;43904.8763;-0.00400336634;43904.8763;-0.00276180923;43904.8763;-0.00280909737
44286.76;-0.000616694535;44286.76;-0.000290885819;44286.76;0.000616534183;44286.76;0.0019220584;44286.76;0.00101724274;44286.76;-0.000707072271;44286.76;-0.00319685831;44286.76;-0.00401933009;44286.76;-0.00277664395;44286.76;-0.0028218801
44286.7603;-0.000612620484;44286.7603;-0.00028452921;44286.7603;0.00062797387;44286.7603;0.00193889199;44286.7603;0.00102936267;44286.7603;-0.000703240088;44286.7603;-0.00320224204;44286.7603;-0.00402781512;44286.7603;-0.00278251949;44286.7603;-0.00282594516
44286.9361;-0.000604626769;44286.9361;-0.00027657323;44286.9361;0.000635853518;44286.9361;0.00194671054;44286.9361;0.00103724019;44286.9361;-0.000695330276;44286.9361;-0.00319426304;44286.9361;-0.0040197213;44286.9361;-0.0027743959;44286.9361;-0.00281788375
44298.3603;-0.000639394533;44298.3603;-0.000310810173;44298.3603;0.000602989812;44298.3603;0.00191584493;44298.3603;0.00100526954;44298.3603;-0.000730805131;44298.3603;-0.00323344571;44298.3603;-0.00405912545;44298.3603;-0.00281197649;44298.3603;-0.00285564766
44679.3617;-0.000622530728;44679.3617;-0.000292376523;44679.3617;0.000625444404;44679.3617;0.00194176723;44679.3617;0.00102705663;44679.3617;-0.000713615923;44679.3617;-0.00322185985;44679.3617;-0.00405104908;44679.3617;-0.002802826;44679.3617;-0.00284456122
45543.3617;-0.00106560208;45543.3617;-0.000722798861;45543.3617;0.000225611663;45543.3617;0.00157669371;45543.3617;0.000633110143;45543.3617;-0.00116091723;45543.3617;-0.00373128128;45543.3617;-0.00457940916;45543.3617;-0.00330823173;45543.3617;-0.00334290569
45544.3617;-0.00105363475;45544.3617;-0.000708577716;45544.3617;0.000244899289;45544.3617;0.00160134103;45544.3617;0.000653030878;45544.3617;-0.00114928639;45544.3617;-0.00372884761;45544.3617;-0.00458006144;45544.3617;-0.00330622927;45544.3617;-0.00333911756
45545.3617;-0.00140852378;45545.3617;-0.000976518326;45545.3617;9.15009369e-05;45545.3617;0.00160645505;45545.3617;0.000603768413;45545.3617;-0.0013466274;45545.3617;-0.00416757985;45545.3617;-0.00517633584;45545.3617;-0.00388739036;45545.3617;-0.00384620313
45546.3617;-0.00245954491;45546.3617;-0.00200267172;45546.3617;-0.000898465579;45546.3617;0.000659880546;45546.3617;-0.000372151034;45546.3617;-0.00237353382;45546.3617;-0.00526814381;45546.3617;-0.00631594724;45546.3617;-0.00501712076;45546.3617;-0.00495297
45547.3617;0.00121872721;45547.3617;0.00172813991;45547.3617;0.0030294992;45547.3617;0.0047442668;45547.3617;0.00346281197;45547.3617;0.00112884265;45547.3617;-0.00204832199;45547.3617;-0.00313805361;45547.3617;-0.0017265713;45547.3617;-0.00160457566
45548.3617;0.0309940715;45548.3617;0.0294564559;45548.3617;0.0322208427;45548.3617;0.0328314256;45548.3617;0.0300872411;45548.3617;0.0268425887;45548.3617;0.0243472954;45548.3617;0.024459117;45548.3617;0.0274628824;45548.3617;0.0261878403
46412.3617;0.0297928127;46412.3617;0.0282640709;46412.3617;0.0310499779;46412.3617;0.0316845159;46412.3617;0.0289196936;46412.3617;0.025638362;46412.3617;0.0231006607;46412.3617;0.023198792;46412.3617;0.0262178751;46412.3617;0.0249482754
46520.3617;0.0328525508;46520.3617;0.0314360142;46520.3617;0.0344825427;46520.3617;0.035343157;46520.3617;0.0323542049;46520.3617;0.0286054571;46520.3617;0.0257619357;46520.3617;0.0258218665;46520.3617;0.0289008095;46520.3617;0.027723249
49140.1841;0.255589522;49140.1841;0.253083027;49140.1841;0.2533283;49140.1841;0.251138605;49140.1841;0.250838588;49140.1841;0.251807195;49140.1841;0.254366436;49140.1841;0.256175381;49140.1841;0.257259481;49140.1841;0.255414839
49354.6006;0.279215534;49354.6006;0.276537659;49354.6006;0.276344418;49354.6006;0.273674588;49354.6006;0.273783255;49354.6006;0.275512876;49354.6006;0.278939404;49354.6006;0.28099645;49354.6006;0.281764209;49354.6006;0.279817882
49560.6089;0.300306233;49560.6089;0.297402222;49560.6089;0.296649894;49560.6089;0.293384238;49560.6089;0.294021103;49560.6089;0.296700996;49560.6089;0.301197436;49560.6089;0.303580681;49560.6089;0.303978659;49560.6089;0.30187816
49835.7035;0.326899976;49835.7035;0.32365928;49835.7035;0.321991052;49835.7035;0.317780237;49835.7035;0.319287814;49835.7035;0.323458037;49835.7035;0.329597153;49835.7035;0.332532361;49835.7035;0.332364463;49835.7035;0.330014953
50298.8447;0.354635133;50298.8447;0.351056232;50298.8447;0.348496331;50298.8447;0.343385474;50298.8447;0.345734019;50298.8447;0.351336337;50298.8447;0.359049044;50298.8447;0.362500486;50298.8447;0.361835987;50298.8447;0.359210628
54221.0694;0.312146258;54221.0694;0.308662875;54221.0694;0.306332012;54221.0694;0.301539061;54221.0694;0.303653626;54221.0694;0.308796008;54221.0694;0.315945308;54221.0694;0.319220714;54221.0694;0.318844974;54221.0694;0.316213427
57212.3617;0.0866097389;57212.3617;0.0842219583;57212.3617;0.0846981444;57212.3617;0.0829649799;57212.3617;0.0823805572;57212.3617;0.0827954024;57212.3617;0.0845328789;57212.3617;0.0860482077;57212.3617;0.0876725502;57212.3617;0.0857106009
57320.3617;0.0792107613;57320.3617;0.0768210552;57320.3617;0.0772691717;57320.3617;0.0755270147;57320.3617;0.0749660534;57320.3617;0.0754168717;57320.3617;0.0771096949;57320.3617;0.0786127728;57320.3617;0.0802668809;57320.3617;0.0782932495
58400.3617;0.0496993622;58400.3617;0.0474370996;58400.3617;0.0482122492;58400.3617;0.0468232662;58400.3617;0.0459478288;58400.3617;0.0458525889;58400.3617;0.0469190966;58400.3617;0.0482169237;58400.3617;0.0500988016;58400.3617;0.0482064369
63800.3617;0.0268317693;63800.3617;0.0246656687;63800.3617;0.0256887429;63800.3617;0.024566596;63800.3617;0.023452704;63800.3617;0.0229444276;63800.3617;0.0235377557;63800.3617;0.0246803142;63800.3617;0.0267340578;63800.3617;0.024903457
68012.3617;0.02330719;68012.3617;0.0211555341;68012.3617;0.0222160171;68012.3617;0.0211339057;68012.3617;0.0199840185;68012.3617;0.0194136695;68012.3617;0.0199360621;68012.3617;0.0210552704;68012.3617;0.023134635;68012.3617;0.0213134706
68013.3617;0.0326911711;68013.3617;0.030129984;68013.3617;0.0321697656;68013.3617;0.0312884804;68013.3617;0.0291845024;68013.3617;0.0275057713;68013.3617;0.0272947338;68013.3617;0.0284486539;68013.3617;0.0312833922;68013.3617;0.0292271068
